scenario_id,scenario_display_id,horizon_years,attack_duration_blocks,redirectable_hash_share_pct,redirected_hash_opportunity_cost_proxy,owned_hardware_electricity_cost_proxy,possible_double_spend_value,rental_market_assumption
S2a,S2/a,10,144,10.0,21.346423387200,12.075976659045,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,10,144,25.0,53.366058468000,30.189941647612,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,10,144,50.0,106.732116936000,60.379883295223,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,6,10.0,0.270054016200,0.152773414879,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,6,25.0,0.675135040500,0.381933537197,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,6,50.0,1.350270081000,0.763867074394,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,24,10.0,1.080216064800,0.611093659515,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,24,25.0,2.700540162000,1.527734148789,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,24,50.0,5.401080324000,3.055468297577,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,144,10.0,6.481296388800,3.666561957093,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,144,25.0,16.203240972000,9.166404892732,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,25,144,50.0,32.406481944000,18.332809785463,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,6,10.0,0.270054016200,0.152773414879,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,6,25.0,0.675135040500,0.381933537197,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,6,50.0,1.350270081000,0.763867074394,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,24,10.0,1.080216064800,0.611093659515,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,24,25.0,2.700540162000,1.527734148789,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,24,50.0,5.401080324000,3.055468297577,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,144,10.0,6.481296388800,3.666561957093,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,144,25.0,16.203240972000,9.166404892732,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,50,144,50.0,32.406481944000,18.332809785463,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,6,10.0,0.270054016200,0.152773414879,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,6,25.0,0.675135040500,0.381933537197,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,6,50.0,1.350270081000,0.763867074394,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,24,10.0,1.080216064800,0.611093659515,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,24,25.0,2.700540162000,1.527734148789,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,24,50.0,5.401080324000,3.055468297577,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,144,10.0,6.481296388800,3.666561957093,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,144,25.0,16.203240972000,9.166404892732,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,100,144,50.0,32.406481944000,18.332809785463,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,6,10.0,0.270054016200,0.152773414879,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,6,25.0,0.675135040500,0.381933537197,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,6,50.0,1.350270081000,0.763867074394,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,24,10.0,1.080216064800,0.611093659515,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,24,25.0,2.700540162000,1.527734148789,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,24,50.0,5.401080324000,3.055468297577,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,144,10.0,6.481296388800,3.666561957093,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,144,25.0,16.203240972000,9.166404892732,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,250,144,50.0,32.406481944000,18.332809785463,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,6,10.0,0.000054016200,0.000030557736,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,6,25.0,0.000135040500,0.000076394340,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,6,50.0,0.000270081000,0.000152788680,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,24,10.0,0.000216064800,0.000122230944,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,24,25.0,0.000540162000,0.000305577360,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,24,50.0,0.001080324000,0.000611154720,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,144,10.0,0.001296388800,0.000733385664,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,144,25.0,0.003240972000,0.001833464160,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2a,S2/a,500,144,50.0,0.006481944000,0.003666928320,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,6,10.0,3.206304016200,1.813851986307,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,6,25.0,8.015760040500,4.534629965769,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,6,50.0,16.031520081000,9.069259931537,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,24,10.0,12.825216064800,7.255407945230,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,24,25.0,32.063040162000,18.138519863074,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,24,50.0,64.126080324000,36.277039726149,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,144,10.0,76.951296388800,43.532447671378,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,144,25.0,192.378240972000,108.831119178446,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,0,144,50.0,384.756481944000,217.662238356892,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,6,10.0,2.893694641200,1.637004397022,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,6,25.0,7.234236603000,4.092510992554,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,6,50.0,14.468473206000,8.185021985109,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,24,10.0,11.574778564800,6.548017588087,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,24,25.0,28.936946412000,16.370043970217,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,24,50.0,57.873892824000,32.740087940434,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,144,10.0,69.448671388800,39.288105528521,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,144,25.0,173.621678472000,98.220263821303,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,1,144,50.0,347.243356944000,196.440527642605,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,6,10.0,2.480989138200,1.403530998182,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,6,25.0,6.202472845500,3.508827495454,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,6,50.0,12.404945691000,7.017654990909,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,24,10.0,9.923956552800,5.614123992727,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,24,25.0,24.809891382000,14.035309981817,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,24,50.0,49.619782764000,28.070619963634,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,144,10.0,59.543739316800,33.684743956361,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,144,25.0,148.859348292000,84.211859890903,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,2,144,50.0,297.718696584000,168.423719781805,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,6,10.0,1.732583525400,0.980147251512,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,6,25.0,4.331458813500,2.450368128780,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,6,50.0,8.662917627000,4.900736257560,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,24,10.0,6.930334101600,3.920589006048,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,24,25.0,17.325835254000,9.801472515120,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,24,50.0,34.651670508000,19.602945030240,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,144,10.0,41.582004609600,23.523534036288,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,144,25.0,103.955011524000,58.808835090720,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,5,144,50.0,207.910023048000,117.617670181440,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,6,10.0,0.889434307800,0.503165694127,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,6,25.0,2.223585769500,1.257914235317,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,6,50.0,4.447171539000,2.515828470634,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,24,10.0,3.557737231200,2.012662776507,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,24,25.0,8.894343078000,5.031656941269,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,24,50.0,17.788686156000,10.063313882537,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,144,10.0,21.346423387200,12.075976659045,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,144,25.0,53.366058468000,30.189941647612,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,10,144,50.0,106.732116936000,60.379883295223,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,6,10.0,0.540054016200,0.305516272022,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,6,25.0,1.350135040500,0.763790680054,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,6,50.0,2.700270081000,1.527581360109,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,24,10.0,2.160216064800,1.222065088087,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,24,25.0,5.400540162000,3.055162720217,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,24,50.0,10.801080324000,6.110325440434,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,144,10.0,12.961296388800,7.332390528521,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,144,25.0,32.403240972000,18.330976321303,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,25,144,50.0,64.806481944000,36.661952642605,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,6,10.0,0.540054016200,0.305516272022,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,6,25.0,1.350135040500,0.763790680054,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,6,50.0,2.700270081000,1.527581360109,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,24,10.0,2.160216064800,1.222065088087,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,24,25.0,5.400540162000,3.055162720217,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,24,50.0,10.801080324000,6.110325440434,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,144,10.0,12.961296388800,7.332390528521,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,144,25.0,32.403240972000,18.330976321303,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,50,144,50.0,64.806481944000,36.661952642605,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,6,10.0,0.540054016200,0.305516272022,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,6,25.0,1.350135040500,0.763790680054,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,6,50.0,2.700270081000,1.527581360109,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,24,10.0,2.160216064800,1.222065088087,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,24,25.0,5.400540162000,3.055162720217,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,24,50.0,10.801080324000,6.110325440434,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,144,10.0,12.961296388800,7.332390528521,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,144,25.0,32.403240972000,18.330976321303,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,100,144,50.0,64.806481944000,36.661952642605,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,250,6,10.0,0.540054016200,0.305516272022,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,250,6,25.0,1.350135040500,0.763790680054,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,250,6,50.0,2.700270081000,1.527581360109,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,250,24,10.0,2.160216064800,1.222065088087,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,250,24,25.0,5.400540162000,3.055162720217,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
S2b,S2/b,250,24,50.0,10.801080324000,6.110325440434,not inferred; configured hypothetical values are separate,A public RinHash ask market was observed on Mining Rig Rentals; the separate empirical model uses frozen listing depth. These generic redirected-hash shares are secondary stress cases.
